"subject","item","sound","block_contrast","type","block_G","response","adjusted_response_time"
24,96,"-0.5","block3","Vowel","block3","1",780.75
25,1,"0.5","block1","Consonant","block1","1",-286
25,2,"-0.5","block1","Vowel","block1","0",2877
25,3,"-0.5","block1","Vowel","block1","1",2115
25,4,"0.5","block1","Consonant","block1","0",292
25,5,"0.5","block1","Consonant","block1","1",361
25,6,"-0.5","block1","Vowel","block1","1",201
25,7,"0.5","block1","Consonant","block1","0",3131
25,8,"-0.5","block1","Vowel","block1","1",917
25,9,"-0.5","block1","Vowel","block1","1",3446
25,10,"0.5","block1","Consonant","block1","1",-129
25,11,"-0.5","block1","Vowel","block1","1",109
25,12,"0.5","block1","Consonant","block1","0",268
25,13,"0.5","block1","Consonant","block1","1",-298
25,14,"-0.5","block1","Vowel","block1","1",798
25,15,"-0.5","block1","Vowel","block1","1",2534
25,16,"0.5","block1","Consonant","block1","0",2071
25,17,"-0.5","block1","Vowel","block1","1",700
25,18,"0.5","block1","Consonant","block1","1",-341
25,19,"0.5","block1","Consonant","block1","1",-574
25,20,"-0.5","block1","Vowel","block1","1",37
25,21,"0.5","block1","Consonant","block1","0",1009
25,22,"-0.5","block1","Vowel","block1","1",-600
25,23,"-0.5","block1","Vowel","block1","1",808
25,24,"0.5","block1","Consonant","block1","1",-713
25,25,"0.5","block1","Consonant","block1","1",796
25,26,"-0.5","block1","Vowel","block1","1",-142
25,27,"-0.5","block1","Vowel","block1","1",3855
25,28,"0.5","block1","Consonant","block1","1",-733
25,29,"-0.5","block1","Vowel","block1","1",72
25,30,"0.5","block1","Consonant","block1","1",-620
25,31,"0.5","block1","Consonant","block1","1",-149
25,32,"-0.5","block1","Vowel","block1","1",-334
25,33,"-0.5","block2","Vowel","block2","1",-122.25
25,34,"0.5","block2","Consonant","block2","1",-104.25
25,35,"-0.5","block2","Vowel","block2","1",-406.25
25,36,"0.5","block2","Consonant","block2","1",-422.25
25,37,"0.5","block2","Consonant","block2","1",-386.25
25,38,"-0.5","block2","Vowel","block2","1",-322.25
25,39,"-0.5","block2","Vowel","block2","1",-426.25
25,40,"0.5","block2","Consonant","block2","0",-72.25
25,41,"0.5","block2","Consonant","block2","1",-349.25
25,42,"-0.5","block2","Vowel","block2","1",NA
25,43,"0.5","block2","Consonant","block2","1",-442.25
25,44,"-0.5","block2","Vowel","block2","1",727.75
25,45,"-0.5","block2","Vowel","block2","1",152.75
25,46,"0.5","block2","Consonant","block2","1",-340.25
25,47,"-0.5","block2","Vowel","block2","1",-232.25
25,48,"0.5","block2","Consonant","block2","0",NA
25,49,"-0.5","block2","Vowel","block2","1",-386.25
25,50,"0.5","block2","Consonant","block2","1",-421.25
25,51,"-0.5","block2","Vowel","block2","1",-355.25
25,52,"0.5","block2","Consonant","block2","0",1002.75
25,53,"-0.5","block2","Vowel","block2","1",-173.25
25,54,"0.5","block2","Consonant","block2","1",-272.25
25,55,"0.5","block2","Consonant","block2","0",-192.25
25,56,"-0.5","block2","Vowel","block2","1",19.75
25,57,"0.5","block2","Consonant","block2","1",-229.25
25,58,"-0.5","block2","Vowel","block2","1",-404.25
25,59,"-0.5","block2","Vowel","block2","1",-216.25
25,60,"0.5","block2","Consonant","block2","1",-135.25
25,61,"0.5","block2","Consonant","block2","1",-274.25
25,62,"-0.5","block2","Vowel","block2","1",-284.25
25,63,"-0.5","block2","Vowel","block2","1",-318.25
25,64,"0.5","block2","Consonant","block2","1",-179.25
25,65,"-0.5","block3","Vowel","block3","1",-480.375
25,66,"0.5","block3","Consonant","block3","1",-419.375
25,67,"0.5","block3","Consonant","block3","1",-829.375
25,68,"-0.5","block3","Vowel","block3","1",-750.375
25,69,"0.5","block3","Consonant","block3","1",1722.625
25,70,"-0.5","block3","Vowel","block3","1",-222.375
25,71,"0.5","block3","Consonant","block3","1",-721.375
25,72,"-0.5","block3","Vowel","block3","1",-443.375
25,73,"0.5","block3","Consonant","block3","1",-311.375
25,74,"-0.5","block3","Vowel","block3","1",-740.375
25,75,"-0.5","block3","Vowel","block3","1",-660.375
25,76,"0.5","block3","Consonant","block3","1",-685.375
25,77,"0.5","block3","Consonant","block3","1",-461.375
25,78,"-0.5","block3","Vowel","block3","1",506.625
25,79,"-0.5","block3","Vowel","block3","1",-639.375
25,80,"0.5","block3","Consonant","block3","1",-663.375
25,81,"-0.5","block3","Vowel","block3","1",-382.375
25,82,"0.5","block3","Consonant","block3","1",-756.375
25,83,"-0.5","block3","Vowel","block3","1",-372.375
25,84,"0.5","block3","Consonant","block3","1",-523.375
25,85,"-0.5","block3","Vowel","block3","1",-381.375
25,86,"0.5","block3","Consonant","block3","1",-615.375
25,87,"-0.5","block3","Vowel","block3","0",345.625
25,88,"0.5","block3","Consonant","block3","0",-545.375
25,89,"0.5","block3","Consonant","block3","1",-83.375
25,90,"-0.5","block3","Vowel","block3","1",339.625
25,91,"-0.5","block3","Vowel","block3","1",-60.375
25,92,"0.5","block3","Consonant","block3","1",-157.375
25,93,"0.5","block3","Consonant","block3","1",-526.375
25,94,"-0.5","block3","Vowel","block3","1",-652.375
25,95,"0.5","block3","Consonant","block3","1",1550.625
25,96,"-0.5","block3","Vowel","block3","1",-109.375
26,1,"0.5","block1","Consonant","block1","1",2220.625
26,2,"-0.5","block1","Vowel","block1","1",5360.625
26,3,"-0.5","block1","Vowel","block1","0",-93.375
26,4,"0.5","block1","Consonant","block1","0",7947.625
26,5,"0.5","block1","Consonant","block1","1",-19.375
26,6,"-0.5","block1","Vowel","block1","1",59.625
26,7,"0.5","block1","Consonant","block1","0",139.625
26,8,"-0.5","block1","Vowel","block1","1",NA
26,9,"-0.5","block1","Vowel","block1","1",825.625
26,10,"0.5","block1","Consonant","block1","1",75.625
26,11,"-0.5","block1","Vowel","block1","1",425.625
26,12,"0.5","block1","Consonant","block1","0",125.625
26,13,"0.5","block1","Consonant","block1","1",6241.625
26,14,"-0.5","block1","Vowel","block1","1",675.625
26,15,"-0.5","block1","Vowel","block1","1",-453.375
26,16,"0.5","block1","Consonant","block1","1",3570.625
26,17,"-0.5","block1","Vowel","block1","1",-74.375
26,18,"0.5","block1","Consonant","block1","1",-77.375
26,19,"0.5","block1","Consonant","block1","1",253.625
26,20,"-0.5","block1","Vowel","block1","1",-214.375
26,21,"0.5","block1","Consonant","block1","1",7716.625
26,22,"-0.5","block1","Vowel","block1","1",-404.375
26,23,"-0.5","block1","Vowel","block1","1",-364.375
26,24,"0.5","block1","Consonant","block1","1",-333.375
26,25,"0.5","block1","Consonant","block1","1",-383.375
26,26,"-0.5","block1","Vowel","block1","1",-325.375
26,27,"-0.5","block1","Vowel","block1","1",-382.375
26,28,"0.5","block1","Consonant","block1","1",-444.375
26,29,"-0.5","block1","Vowel","block1","1",-544.375
26,30,"0.5","block1","Consonant","block1","1",402.625
26,31,"0.5","block1","Consonant","block1","0",-205.375
26,32,"-0.5","block1","Vowel","block1","1",-353.375
26,33,"-0.5","block2","Vowel","block2","1",106
26,34,"0.5","block2","Consonant","block2","1",-346
26,35,"-0.5","block2","Vowel","block2","1",-225
26,36,"0.5","block2","Consonant","block2","0",925
26,37,"0.5","block2","Consonant","block2","1",-474
26,38,"-0.5","block2","Vowel","block2","1",-475
26,39,"-0.5","block2","Vowel","block2","1",-642
26,40,"0.5","block2","Consonant","block2","0",-227
26,41,"0.5","block2","Consonant","block2","1",574
26,42,"-0.5","block2","Vowel","block2","1",115
26,43,"0.5","block2","Consonant","block2","1",722
26,44,"-0.5","block2","Vowel","block2","1",156
26,45,"-0.5","block2","Vowel","block2","0",6096
26,46,"0.5","block2","Consonant","block2","1",2847
26,47,"-0.5","block2","Vowel","block2","1",6624
26,48,"0.5","block2","Consonant","block2","1",-254
26,49,"-0.5","block2","Vowel","block2","1",-476
26,50,"0.5","block2","Consonant","block2","1",-221
26,51,"-0.5","block2","Vowel","block2","1",-304
26,52,"0.5","block2","Consonant","block2","1",564
26,53,"-0.5","block2","Vowel","block2","1",1262
26,54,"0.5","block2","Consonant","block2","1",-623
26,55,"0.5","block2","Consonant","block2","0",-414
26,56,"-0.5","block2","Vowel","block2","1",-373
26,57,"0.5","block2","Consonant","block2","1",-574
26,58,"-0.5","block2","Vowel","block2","1",-204
26,59,"-0.5","block2","Vowel","block2","1",468
26,60,"0.5","block2","Consonant","block2","1",2977
26,61,"0.5","block2","Consonant","block2","1",-302
26,62,"-0.5","block2","Vowel","block2","1",-564
26,63,"-0.5","block2","Vowel","block2","1",174
26,64,"0.5","block2","Consonant","block2","1",-393
26,65,"-0.5","block3","Vowel","block3","1",268.375
26,66,"0.5","block3","Consonant","block3","1",-441.625
26,67,"0.5","block3","Consonant","block3","1",-554.625
26,68,"-0.5","block3","Vowel","block3","1",-542.625
26,69,"0.5","block3","Consonant","block3","1",354.375
26,70,"-0.5","block3","Vowel","block3","1",-53.625
26,71,"0.5","block3","Consonant","block3","1",-384.625
26,72,"-0.5","block3","Vowel","block3","1",115.375
26,73,"0.5","block3","Consonant","block3","1",-63.625
26,74,"-0.5","block3","Vowel","block3","1",-287.625
26,75,"-0.5","block3","Vowel","block3","1",-484.625
26,76,"0.5","block3","Consonant","block3","1",-154.625
26,77,"0.5","block3","Consonant","block3","1",-614.625
26,78,"-0.5","block3","Vowel","block3","1",-419.625
26,79,"-0.5","block3","Vowel","block3","0",-834.625
26,80,"0.5","block3","Consonant","block3","1",396.375
26,81,"-0.5","block3","Vowel","block3","1",-433.625
26,82,"0.5","block3","Consonant","block3","1",-513.625
26,83,"-0.5","block3","Vowel","block3","1",-535.625
26,84,"0.5","block3","Consonant","block3","1",-285.625
26,85,"-0.5","block3","Vowel","block3","1",-263.625
26,86,"0.5","block3","Consonant","block3","1",-704.625
26,87,"-0.5","block3","Vowel","block3","0",-545.625
26,88,"0.5","block3","Consonant","block3","0",NA
26,89,"0.5","block3","Consonant","block3","0",NA
26,90,"-0.5","block3","Vowel","block3","1",-95.625
26,91,"-0.5","block3","Vowel","block3","1",13.375
26,92,"0.5","block3","Consonant","block3","0",-705.625
26,93,"0.5","block3","Consonant","block3","1",-138.625
26,94,"-0.5","block3","Vowel","block3","1",-454.625
26,95,"0.5","block3","Consonant","block3","1",-440.625
26,96,"-0.5","block3","Vowel","block3","1",-386.625
27,1,"0.5","block1","Consonant","block1","1",505.375
27,2,"-0.5","block1","Vowel","block1","1",-6.625
27,3,"-0.5","block1","Vowel","block1","1",795.375
27,4,"0.5","block1","Consonant","block1","1",1845.375
27,5,"0.5","block1","Consonant","block1","1",254.375
27,6,"-0.5","block1","Vowel","block1","1",243.375
27,7,"0.5","block1","Consonant","block1","1",-74.625
27,8,"-0.5","block1","Vowel","block1","0",-355.625
27,9,"-0.5","block1","Vowel","block1","0",1133.375
27,10,"0.5","block1","Consonant","block1","1",141.375
27,11,"-0.5","block1","Vowel","block1","1",-335.625
27,12,"0.5","block1","Consonant","block1","0",476.375
27,13,"0.5","block1","Consonant","block1","0",-116.625
27,14,"-0.5","block1","Vowel","block1","1",-74.625
27,15,"-0.5","block1","Vowel","block1","1",NA
27,16,"0.5","block1","Consonant","block1","1",-225.625
27,17,"-0.5","block1","Vowel","block1","1",-167.625
27,18,"0.5","block1","Consonant","block1","1",-625.625
27,19,"0.5","block1","Consonant","block1","1",1012.375
27,20,"-0.5","block1","Vowel","block1","1",-346.625
27,21,"0.5","block1","Consonant","block1","1",973.375
27,22,"-0.5","block1","Vowel","block1","1",-216.625
27,23,"-0.5","block1","Vowel","block1","1",-442.625
27,24,"0.5","block1","Consonant","block1","1",-693.625
27,25,"0.5","block1","Consonant","block1","1",1556.375
27,26,"-0.5","block1","Vowel","block1","1",-514.625
27,27,"-0.5","block1","Vowel","block1","1",-103.625
27,28,"0.5","block1","Consonant","block1","1",1508.375
27,29,"-0.5","block1","Vowel","block1","1",-266.625
27,30,"0.5","block1","Consonant","block1","1",-295.625
27,31,"0.5","block1","Consonant","block1","1",-591.625
27,32,"-0.5","block1","Vowel","block1","1",-507.625
27,33,"-0.5","block2","Vowel","block2","1",-206.5
27,34,"0.5","block2","Consonant","block2","1",1804.5
27,35,"-0.5","block2","Vowel","block2","1",-551.5
27,36,"0.5","block2","Consonant","block2","1",-547.5
27,37,"0.5","block2","Consonant","block2","0",1711.5
27,38,"-0.5","block2","Vowel","block2","1",-627.5
27,39,"-0.5","block2","Vowel","block2","1",-715.5
27,40,"0.5","block2","Consonant","block2","0",631.5
27,41,"0.5","block2","Consonant","block2","1",422.5
27,42,"-0.5","block2","Vowel","block2","1",-819.5
27,43,"0.5","block2","Consonant","block2","1",-463.5
27,44,"-0.5","block2","Vowel","block2","0",-687.5
27,45,"-0.5","block2","Vowel","block2","0",-247.5
27,46,"0.5","block2","Consonant","block2","1",-608.5
27,47,"-0.5","block2","Vowel","block2","1",NA
27,48,"0.5","block2","Consonant","block2","1",-636.5
27,49,"-0.5","block2","Vowel","block2","1",-579.5
27,50,"0.5","block2","Consonant","block2","1",1352.5
27,51,"-0.5","block2","Vowel","block2","1",-628.5
27,52,"0.5","block2","Consonant","block2","1",-249.5
27,53,"-0.5","block2","Vowel","block2","1",-579.5
27,54,"0.5","block2","Consonant","block2","1",281.5
27,55,"0.5","block2","Consonant","block2","1",641.5
27,56,"-0.5","block2","Vowel","block2","1",-839.5
27,57,"0.5","block2","Consonant","block2","1",1000.5
27,58,"-0.5","block2","Vowel","block2","1",-559.5
27,59,"-0.5","block2","Vowel","block2","1",-409.5
27,60,"0.5","block2","Consonant","block2","1",-120.5
27,61,"0.5","block2","Consonant","block2","1",-69.5
27,62,"-0.5","block2","Vowel","block2","1",-119.5
27,63,"-0.5","block2","Vowel","block2","1",-389.5
27,64,"0.5","block2","Consonant","block2","1",-299.5
27,65,"-0.5","block3","Vowel","block3","1",-748.875
27,66,"0.5","block3","Consonant","block3","1",-168.875
27,67,"0.5","block3","Consonant","block3","1",171.125
27,68,"-0.5","block3","Vowel","block3","1",-898.875
27,69,"0.5","block3","Consonant","block3","1",1560.125
27,70,"-0.5","block3","Vowel","block3","1",-939.875
27,71,"0.5","block3","Consonant","block3","1",940.125
27,72,"-0.5","block3","Vowel","block3","1",-949.875
27,73,"0.5","block3","Consonant","block3","1",-1009.875
27,74,"-0.5","block3","Vowel","block3","1",-1078.875
27,75,"-0.5","block3","Vowel","block3","1",-839.875
27,76,"0.5","block3","Consonant","block3","1",-529.875
27,77,"0.5","block3","Consonant","block3","1",810.125
27,78,"-0.5","block3","Vowel","block3","1",-769.875
27,79,"-0.5","block3","Vowel","block3","1",-829.875
27,80,"0.5","block3","Consonant","block3","1",-169.875
27,81,"-0.5","block3","Vowel","block3","1",40.125
27,82,"0.5","block3","Consonant","block3","1",-299.875
27,83,"-0.5","block3","Vowel","block3","1",-359.875
27,84,"0.5","block3","Consonant","block3","1",-519.875
27,85,"-0.5","block3","Vowel","block3","1",-500.875
27,86,"0.5","block3","Consonant","block3","1",-80.875
27,87,"-0.5","block3","Vowel","block3","0",NA
27,88,"0.5","block3","Consonant","block3","1",-490.875
27,89,"0.5","block3","Consonant","block3","1",-990.875
27,90,"-0.5","block3","Vowel","block3","1",-20.875
27,91,"-0.5","block3","Vowel","block3","1",4669.125
27,92,"0.5","block3","Consonant","block3","1",-620.875
27,93,"0.5","block3","Consonant","block3","0",1280.125
27,94,"-0.5","block3","Vowel","block3","1",-1080.875
27,95,"0.5","block3","Consonant","block3","1",-710.875
27,96,"-0.5","block3","Vowel","block3","1",-990.875
28,1,"0.5","block1","Consonant","block1","1",1400.75
28,2,"-0.5","block1","Vowel","block1","1",5282.75
28,3,"-0.5","block1","Vowel","block1","0",1419.75
28,4,"0.5","block1","Consonant","block1","1",-607.25
28,5,"0.5","block1","Consonant","block1","1",-455.25
28,6,"-0.5","block1","Vowel","block1","1",-177.25
28,7,"0.5","block1","Consonant","block1","1",-543.25
28,8,"-0.5","block1","Vowel","block1","1",6288.75
28,9,"-0.5","block1","Vowel","block1","1",1512.75
28,10,"0.5","block1","Consonant","block1","1",-686.25
28,11,"-0.5","block1","Vowel","block1","1",-203.25
28,12,"0.5","block1","Consonant","block1","1",-71.25
28,13,"0.5","block1","Consonant","block1","1",145.75
28,14,"-0.5","block1","Vowel","block1","1",599.75
28,15,"-0.5","block1","Vowel","block1","1",364.75
28,16,"0.5","block1","Consonant","block1","1",140.75
28,17,"-0.5","block1","Vowel","block1","1",251.75
28,18,"0.5","block1","Consonant","block1","1",NA
28,19,"0.5","block1","Consonant","block1","1",-317.25
28,20,"-0.5","block1","Vowel","block1","1",-535.25
28,21,"0.5","block1","Consonant","block1","1",-593.25
28,22,"-0.5","block1","Vowel","block1","1",-635.25
28,23,"-0.5","block1","Vowel","block1","1",-906.25
28,24,"0.5","block1","Consonant","block1","1",-861.25
28,25,"0.5","block1","Consonant","block1","1",-321.25
28,26,"-0.5","block1","Vowel","block1","1",-846.25
28,27,"-0.5","block1","Vowel","block1","1",-545.25
28,28,"0.5","block1","Consonant","block1","1",-542.25
28,29,"-0.5","block1","Vowel","block1","1",-548.25
28,30,"0.5","block1","Consonant","block1","1",671.75
28,31,"0.5","block1","Consonant","block1","1",-352.25
28,32,"-0.5","block1","Vowel","block1","1",213.75
28,33,"-0.5","block2","Vowel","block2","1",431.375
28,34,"0.5","block2","Consonant","block2","1",-385.625
28,35,"-0.5","block2","Vowel","block2","1",-190.625
28,36,"0.5","block2","Consonant","block2","1",158.375
28,37,"0.5","block2","Consonant","block2","1",126.375
28,38,"-0.5","block2","Vowel","block2","1",49.375
28,39,"-0.5","block2","Vowel","block2","1",-200.625
28,40,"0.5","block2","Consonant","block2","1",-296.625
28,41,"0.5","block2","Consonant","block2","1",285.375
28,42,"-0.5","block2","Vowel","block2","1",521.375
28,43,"0.5","block2","Consonant","block2","1",-281.625
28,44,"-0.5","block2","Vowel","block2","1",-449.625
28,45,"-0.5","block2","Vowel","block2","1",NA
28,46,"0.5","block2","Consonant","block2","1",-593.625
28,47,"-0.5","block2","Vowel","block2","1",-483.625
28,48,"0.5","block2","Consonant","block2","1",-432.625
28,49,"-0.5","block2","Vowel","block2","1",210.375
28,50,"0.5","block2","Consonant","block2","1",-280.625
28,51,"-0.5","block2","Vowel","block2","1",-274.625
28,52,"0.5","block2","Consonant","block2","1",-51.625
28,53,"-0.5","block2","Vowel","block2","1",-342.625
28,54,"0.5","block2","Consonant","block2","1",-507.625
28,55,"0.5","block2","Consonant","block2","1",-203.625
28,56,"-0.5","block2","Vowel","block2","1",-259.625
28,57,"0.5","block2","Consonant","block2","1",-374.625
28,58,"-0.5","block2","Vowel","block2","1",-508.625
28,59,"-0.5","block2","Vowel","block2","1",1605.375
28,60,"0.5","block2","Consonant","block2","1",-8.625
28,61,"0.5","block2","Consonant","block2","1",-183.625
